PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23
Cody,Bear Branch Sportsfield Park,Main,2021-04-09 17:03,58,4,3,3,5,4,3,3,2,3,4,3,4,3,4,3,3,3,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-09 17:03,57,3,3,3,4,2,3,3,3,2,2,3,6,4,6,2,4,2,3,2,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,59,5,3,2,3,3,4,5,3,2,5,4,4,3,3,2,3,3,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,54,0,3,5,3,4,3,3,2,2,4,3,3,3,2,2,2,3,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,62,8,4,3,3,3,4,3,3,4,4,2,3,3,3,4,4,5,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,50,11,3,5,3,3,4,3,4,4,4,4,5,4,4,0,0,0,0,0,,,,,
Par,Northside Christian Church,Main,2021-04-03 12:04,57,,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,,,,,
Cody,Northside Christian Church,Main,2021-04-03 12:04,74,17,8,4,5,3,3,3,3,3,4,5,3,5,3,5,4,3,3,7,,,,,
Henning,Northside Christian Church,Main,2021-04-03 12:04,70,13,7,4,5,3,5,3,2,4,4,3,4,4,4,4,4,2,3,5,,,,,
Alex,Northside Christian Church,Main,2021-04-03 12:04,75,18,7,5,4,4,2,3,4,4,4,3,3,4,5,5,4,3,4,7,,,,,
Jason D.,Northside Christian Church,Main,2021-04-03 12:04,70,13,7,3,3,4,3,3,4,4,4,4,4,3,4,4,4,2,3,7,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,61,7,4,3,3,4,5,4,2,3,3,2,4,4,4,2,3,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,57,3,3,3,4,2,3,4,3,2,4,2,3,4,4,3,3,2,4,4,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,56,2,2,3,3,3,4,3,2,2,3,3,4,5,3,2,3,4,4,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,62,8,3,3,3,3,3,4,3,4,3,3,5,4,5,2,4,4,3,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,58,4,3,4,4,3,3,3,3,2,3,2,3,4,4,4,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,60,6,4,3,2,2,5,4,3,3,3,3,3,3,5,3,3,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,60,6,3,2,4,2,3,4,3,2,3,4,4,4,5,3,4,3,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,55,1,3,3,3,3,3,4,3,2,3,3,4,3,3,2,3,3,3,4,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,62,8,3,3,4,4,4,4,5,4,3,3,3,4,3,2,4,3,3,3,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,71,17,3,5,4,3,4,4,3,3,5,4,5,4,5,4,4,3,4,4,,,,,
Par,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,55,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,,,,,
Cody,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,57,2,3,4,4,3,3,3,2,3,3,3,5,4,3,3,2,3,3,3,,,,,
Henning,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,56,1,3,3,4,4,3,3,2,3,3,3,4,2,4,3,3,3,3,3,,,,,
Mears,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,54,-1,3,3,4,2,3,3,3,3,2,2,4,4,3,3,3,2,3,4,,,,,
Alex,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,66,11,3,4,4,3,4,4,3,2,4,4,8,4,3,4,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,51,-3,3,2,4,3,3,3,4,2,3,3,3,3,2,2,3,3,3,2,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,55,1,3,4,3,3,3,4,3,2,2,4,3,3,3,3,3,3,3,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,68,14,3,4,4,3,5,5,2,3,3,7,5,3,5,2,3,4,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,58,4,3,2,4,3,3,4,2,3,3,3,4,3,4,3,3,4,3,4,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,75,21,5,3,5,3,7,5,4,4,3,3,4,4,6,3,4,4,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,58,4,3,4,4,3,4,4,2,3,3,3,2,4,4,3,2,3,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,62,8,4,3,3,3,4,3,3,4,3,3,4,4,3,2,4,4,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,63,9,4,4,5,4,4,4,3,4,3,3,4,4,3,2,3,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,60,6,5,3,3,4,3,3,3,3,3,3,4,5,3,3,3,4,2,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,72,18,5,4,3,4,5,4,5,4,3,3,6,4,5,2,3,6,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,56,2,2,2,4,3,3,4,2,3,4,3,3,4,3,3,3,3,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,63,9,3,3,3,3,5,4,3,3,3,3,4,5,4,4,2,4,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,60,6,3,3,4,3,4,4,3,3,3,3,4,3,3,3,3,6,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,59,5,5,2,4,3,3,3,3,4,3,4,4,3,5,2,3,3,3,2,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,73,19,4,4,4,4,3,5,4,4,3,4,5,4,5,4,3,5,4,4,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,65,11,3,3,4,3,4,5,3,4,4,4,4,4,4,2,3,4,4,3,,,,,
Par,McDade Park,New McDade,2021-03-20 08:23,56,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,,,,,
Cody,McDade Park,New McDade,2021-03-20 08:23,68,12,3,3,5,5,3,4,3,6,3,3,5,3,3,4,3,4,4,4,,,,,
Henning,McDade Park,New McDade,2021-03-20 08:23,61,5,5,3,3,3,3,4,3,4,3,3,5,3,3,3,4,5,2,2,,,,,
Mears,McDade Park,New McDade,2021-03-20 08:23,63,7,4,3,5,3,3,4,3,4,2,3,4,3,3,4,4,4,4,3,,,,,
Alex,McDade Park,New McDade,2021-03-20 08:23,85,29,4,4,5,4,4,5,5,6,4,3,8,4,4,5,5,6,4,5,,,,,
Jason D.,McDade Park,New McDade,2021-03-20 08:23,72,16,4,4,4,4,4,4,4,5,3,3,4,3,4,6,4,4,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,56,2,2,3,5,3,3,3,3,3,3,4,3,3,3,3,3,4,3,2,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,61,7,3,3,4,4,4,4,4,3,3,3,5,4,3,3,3,4,2,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,61,7,2,4,3,3,3,4,5,4,3,3,3,4,3,2,3,5,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,59,5,4,3,3,3,4,4,3,2,3,3,4,3,4,3,3,3,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,61,7,3,2,6,3,4,4,3,3,2,3,4,5,4,3,3,4,2,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,65,11,4,3,3,3,4,4,4,3,4,4,4,5,4,3,4,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,57,3,2,3,4,3,4,3,2,3,3,3,4,4,5,3,3,3,2,3,,,,,
Par,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,55,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,,,,,
Cody,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,56,1,4,3,4,3,3,2,3,3,3,3,5,4,2,3,3,2,2,4,,,,,
Killamon Daru,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,60,5,3,3,4,2,3,3,3,4,3,3,4,4,3,4,3,4,3,4,,,,,
Henning,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,55,0,3,4,4,3,2,3,2,3,3,3,4,4,2,4,3,3,2,3,,,,,
Mears,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,57,2,3,4,4,3,3,3,3,3,2,3,4,3,3,4,3,2,3,4,,,,,
Alex,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,62,7,3,3,7,3,3,2,4,3,4,4,5,4,3,4,2,3,2,3,,,,,
Aaron Christian,Zube Park DGC,Blue Tees (Main),2021-03-13 09:08,52,-3,3,3,3,3,3,2,2,3,2,3,4,3,2,3,3,3,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-10 16:38,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody + Alex,Bear Branch Sportsfield Park,Main,2021-03-10 16:38,53,-1,3,2,3,3,4,4,3,2,3,3,3,3,3,3,2,3,3,3,,,,,
Henning + Aaron Christian,Bear Branch Sportsfield Park,Main,2021-03-10 16:38,51,-3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,3,2,,,,,
Mears + Killamon Daru,Bear Branch Sportsfield Park,Main,2021-03-10 16:38,50,-4,2,3,3,2,4,3,2,3,2,3,3,4,4,3,2,2,3,2,,,,,
Par,Shawshank Disc Golf Penitentiary,Main,2021-02-27 09:27,72,,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3
Discer + Alex,Shawshank Disc Golf Penitentiary,Main,2021-02-27 09:27,79,7,3,2,3,4,3,3,5,3,5,4,3,3,3,2,5,3,3,4,4,4,3,3,4
Aaron Christian + Mears,Shawshank Disc Golf Penitentiary,Main,2021-02-27 09:27,72,0,2,3,3,3,3,3,5,3,3,4,2,3,4,3,3,3,4,4,3,3,2,2,4
Cody,Shawshank Disc Golf Penitentiary,Main,2021-02-27 09:27,77,5,3,3,4,4,3,3,5,4,3,4,3,3,3,3,5,3,3,4,3,3,3,3,2
Henning + Killamon Daru,Shawshank Disc Golf Penitentiary,Main,2021-02-27 09:27,80,8,4,3,3,3,3,3,4,3,4,3,3,3,5,2,4,3,4,4,4,4,4,3,4
Par,Bear Branch Sportsfield Park,Main,2021-02-26 17:04,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-02-26 17:04,57,3,4,2,2,3,4,4,2,4,3,3,4,4,3,2,3,3,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-02-26 17:04,63,9,2,3,4,5,5,4,3,2,2,3,3,5,5,4,3,4,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-02-26 17:04,57,3,3,4,4,3,3,3,3,3,3,2,3,3,3,4,3,4,3,3,,,,,
Par,McDade Park,New McDade,2021-02-20 12:34,56,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,,,,,
Killamon Daru + Alex,McDade Park,New McDade,2021-02-20 12:34,61,5,3,4,4,4,3,4,3,3,3,3,4,3,3,4,3,4,2,4,,,,,
Aaron Christian,McDade Park,New McDade,2021-02-20 12:34,48,-8,2,2,3,3,2,3,2,3,2,2,4,3,3,3,3,3,2,3,,,,,
Mears + Lee,McDade Park,New McDade,2021-02-20 12:34,59,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,4,,,,,
Henning + Cody,McDade Park,New McDade,2021-02-20 12:34,58,2,3,3,3,4,3,3,3,4,3,2,5,3,3,3,3,4,3,3,,,,,
Par,McDade Park,New McDade,2021-02-20 09:04,56,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,,,,,
Alex + Mears,McDade Park,New McDade,2021-02-20 09:04,58,2,3,2,3,4,3,4,4,3,2,3,4,3,3,3,4,4,2,4,,,,,
Henning,McDade Park,New McDade,2021-02-20 09:04,55,-1,3,3,3,3,3,3,2,4,2,3,5,3,3,3,3,4,2,3,,,,,
Killamon Daru + BurtRuckus,McDade Park,New McDade,2021-02-20 09:04,71,15,3,4,4,4,5,4,5,4,3,2,5,4,4,5,5,4,3,3,,,,,
Cody + Jason D.,McDade Park,New McDade,2021-02-20 09:04,60,4,4,3,4,4,4,4,3,2,3,3,4,3,3,4,3,4,2,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-02-15 16:12,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-02-15 16:12,70,16,5,3,3,4,4,4,4,4,3,4,4,5,5,3,3,5,3,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-02-15 16:12,60,6,3,3,2,4,3,3,4,4,3,3,4,4,4,3,3,4,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-02-15 16:12,60,6,3,3,3,3,3,3,3,3,2,4,5,4,6,3,3,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-02-15 16:12,64,10,3,3,4,3,3,4,4,4,4,3,4,5,4,3,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-02-13 10:17,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-02-13 10:17,66,12,3,3,4,3,5,4,3,3,4,4,4,5,4,2,3,5,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-02-13 10:17,63,9,4,3,4,3,4,3,6,3,2,3,3,4,3,3,3,5,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-02-13 10:17,63,9,3,3,3,3,4,4,3,3,3,4,5,4,4,4,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-02-13 08:29,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-02-13 08:29,62,8,3,3,3,3,5,4,3,4,2,3,3,4,4,3,5,4,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-02-13 08:29,65,11,5,2,4,3,6,3,4,3,3,3,4,5,5,3,3,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-02-13 08:29,61,7,4,2,3,3,4,4,3,3,3,3,4,4,4,3,3,3,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-01-30 10:17,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Killamon Daru + Joseph,Bear Branch Sportsfield Park,Main,2021-01-30 10:17,50,-4,2,2,3,2,4,4,2,3,3,3,3,3,2,2,3,3,3,3,,,,,
Mears + Henning,Bear Branch Sportsfield Park,Main,2021-01-30 10:17,53,-1,3,2,3,3,3,3,2,3,3,3,3,4,4,2,3,3,3,3,,,,,
Discer + Cody,Bear Branch Sportsfield Park,Main,2021-01-30 10:17,50,-4,2,3,4,3,3,3,2,2,2,3,2,4,2,2,3,3,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-01-30 08:08,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Killamon Daru + Cody,Bear Branch Sportsfield Park,Main,2021-01-30 08:08,49,-5,4,2,3,2,3,3,3,3,3,2,3,3,4,2,2,2,3,2,,,,,
Joseph + Mears,Bear Branch Sportsfield Park,Main,2021-01-30 08:08,54,0,4,3,4,2,3,4,2,3,2,3,4,4,3,2,3,3,3,2,,,,,
Henning + BurtRuckus,Bear Branch Sportsfield Park,Main,2021-01-30 08:08,52,-2,2,2,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,2,,,,,
Par,Shawshank Disc Golf Penitentiary,Main,2021-01-23 10:32,72,,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3
Cody + Jason D.,Shawshank Disc Golf Penitentiary,Main,2021-01-23 10:32,79,7,4,3,3,3,4,4,6,4,4,4,3,4,2,3,4,3,3,3,3,3,3,3,3
Alex + Killamon Daru,Shawshank Disc Golf Penitentiary,Main,2021-01-23 10:32,77,5,3,4,3,3,3,4,5,3,4,4,3,3,3,3,4,3,3,3,5,3,3,2,3
Mears + Henning,Shawshank Disc Golf Penitentiary,Main,2021-01-23 10:32,77,5,3,3,3,3,3,3,6,3,4,4,3,3,5,3,4,3,3,3,3,3,3,3,3
Par,T.C. Jester Park,Full 21 - White Tees,2021-01-19 16:05,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-01-19 16:05,75,12,6,4,3,4,4,5,3,5,2,4,3,3,3,4,3,3,4,4,2,3,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-01-19 16:05,67,4,4,4,3,4,3,3,3,5,3,3,2,3,3,4,3,3,3,3,3,3,2,,
Mears,T.C. Jester Park,Full 21 - White Tees,2021-01-19 16:05,68,5,3,3,4,3,3,2,3,3,3,3,3,3,4,3,4,3,4,4,4,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-01-19 16:05,72,9,4,5,3,3,4,3,4,3,3,3,4,3,5,3,3,3,3,4,3,3,3,,
Par,Bear Branch Sportsfield Park,Main,2021-01-14 15:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-01-14 15:16,56,2,3,2,3,2,3,3,3,3,3,3,3,4,5,3,5,3,3,2,,,,,
Par,McDade Park,New McDade,2021-01-11 15:34,56,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,,,,,
Killamon Daru,McDade Park,New McDade,2021-01-11 15:34,67,11,4,3,4,5,4,3,4,3,4,3,4,3,3,5,4,5,2,4,,,,,
Henning,McDade Park,New McDade,2021-01-11 15:34,58,2,3,3,4,2,3,4,4,3,2,3,5,2,3,4,3,3,3,4,,,,,
Alex,McDade Park,New McDade,2021-01-11 15:34,77,21,4,4,4,5,4,4,3,5,3,3,5,4,4,6,4,8,3,4,,,,,
Mears,McDade Park,New McDade,2021-01-11 15:34,71,15,4,4,4,4,3,4,5,4,3,3,5,4,4,4,4,4,3,5,,,,,
Cody,McDade Park,New McDade,2021-01-11 15:34,69,13,3,3,5,5,4,3,3,4,4,3,6,3,3,4,6,4,2,4,,,,,
Par,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,58,,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,,,,,
Cody,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,80,22,4,4,5,7,3,5,4,4,3,4,6,5,3,4,4,5,6,4,,,,,
Mears,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,76,18,4,5,4,6,3,5,6,3,4,4,4,6,3,4,3,3,4,5,,,,,
Jason D.,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,69,11,2,4,4,4,3,4,3,4,5,5,3,5,3,5,3,4,4,4,,,,,
Alex,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,80,22,4,4,5,4,4,4,5,6,5,6,5,4,5,4,3,5,4,3,,,,,
Henning,Oak Meadow Park (Bridgeland),Main White (Concrete Tees),2021-01-09 07:09,74,16,3,4,3,5,3,4,6,3,3,4,4,4,5,5,4,5,5,4,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-01-08 15:32,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody + Kris,T.C. Jester Park,Full 21 - White Tees,2021-01-08 15:32,72,9,4,4,4,4,3,3,4,5,3,3,3,3,4,4,2,3,3,3,3,3,4,,
Henning + Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2021-01-08 15:32,58,-5,3,3,3,3,3,2,3,4,3,3,2,3,3,3,2,3,3,3,2,2,2,,
Alex + Mears,T.C. Jester Park,Full 21 - White Tees,2021-01-08 15:32,65,2,3,4,3,3,2,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,4,,
Jason D.,T.C. Jester Park,Full 21 - White Tees,2021-01-08 15:32,59,-4,4,3,3,3,3,3,3,4,2,3,2,2,3,3,2,2,3,3,3,2,3,,
Par,Bear Branch Sportsfield Park,Main,2021-01-04 15:46,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody + Alex,Bear Branch Sportsfield Park,Main,2021-01-04 15:46,52,-2,3,2,3,3,3,3,3,3,3,3,3,4,4,3,2,3,2,2,,,,,
Henning + Jason D.,Bear Branch Sportsfield Park,Main,2021-01-04 15:46,53,-1,3,2,3,3,4,3,2,3,3,3,3,4,3,3,3,3,2,3,,,,,
Aaron Christian + Mears,Bear Branch Sportsfield Park,Main,2021-01-04 15:46,46,-8,2,2,3,2,2,3,2,3,2,3,3,3,4,2,2,2,3,3,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,72,9,4,4,3,2,3,3,4,3,2,4,3,4,5,3,3,4,4,4,3,3,4,,
Mears,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,72,9,4,3,3,3,3,3,3,4,3,3,3,4,5,4,2,4,4,4,3,3,4,,
Josh,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,81,18,4,4,3,4,3,3,3,4,4,3,4,4,6,5,4,4,4,4,3,4,4,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,76,13,3,5,4,3,3,3,5,5,3,3,4,3,7,4,2,3,3,5,3,2,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-01-03 07:11,75,12,3,5,3,3,2,3,3,4,3,3,4,4,4,3,4,4,4,4,6,3,3,,
Par,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,61,7,3,3,3,3,3,4,3,4,4,4,4,3,4,2,4,4,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,64,10,5,3,3,3,4,3,4,2,4,4,5,4,4,3,3,3,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,60,6,4,4,3,2,4,4,3,3,3,4,4,3,3,3,3,4,3,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,63,9,4,3,4,3,4,4,3,3,3,3,4,4,3,4,2,4,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-01-01 15:09,61,7,3,2,3,3,5,5,3,3,2,3,3,4,4,4,3,3,4,4,,,,,
Par,Reservoir Hill,Eagle (original) Tees,2020-12-25 10:43,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Reservoir Hill,Eagle (original) Tees,2020-12-25 10:43,59,8,3,3,3,3,3,4,3,3,4,4,3,4,3,6,2,4,4,0,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-12-16 15:53,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody + Jason D.,Bear Branch Sportsfield Park,Main,2020-12-16 15:53,54,0,3,2,4,3,4,4,2,2,3,2,3,4,4,2,3,3,3,3,,,,,
Mears + Killamon Daru,Bear Branch Sportsfield Park,Main,2020-12-16 15:53,51,-3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,2,3,3,2,,,,,
Henning + Alex,Bear Branch Sportsfield Park,Main,2020-12-16 15:53,52,-2,3,2,2,3,3,3,3,2,3,2,3,4,4,2,3,3,3,4,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,74,11,4,4,3,4,4,3,3,4,5,3,4,4,4,4,2,3,4,4,2,3,3,,
Mears,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,68,5,4,4,4,3,4,3,3,4,3,2,3,3,4,3,2,3,4,3,3,3,3,,
Aaron Christian,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,61,-2,3,4,3,3,3,2,2,3,2,2,3,2,5,3,3,4,3,3,3,2,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,75,12,4,3,3,2,3,3,5,4,3,3,4,5,4,4,3,3,3,4,3,5,4,,
Cody,T.C. Jester Park,Full 21 - White Tees,2020-12-14 15:27,74,11,4,5,3,2,3,3,3,3,3,4,6,4,4,3,3,3,3,4,3,4,4,,
Par,Bear Branch Sportsfield Park,Main,2020-12-12 10:03,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-12-12 10:03,58,4,3,4,3,3,3,4,2,5,3,2,3,3,3,3,3,4,4,3,,,,,
